,title_length,altmetric,num_times_cited,abstract_length,page_length,fig_count,ref_cnt,mean_author_citations,mean_h_index,mean_i10_index,num_authors,top20,top50,top100,other,num_insitutions,year
0,5,3,155,5,5,4,43,,,,3,1.0,1.0,1.0,1,2,2011
0,11,35,727,11,5,4,45,,,,41,1.0,1.0,1.0,1,9,2011
0,8,51,943,8,5,7,37,,,,32,0.0,0.0,0.0,1,15,2011
0,9,26,252,9,4,4,46,2128.0,18.0,21.0,10,0.0,0.0,0.0,1,2,2011
0,7,13,145,7,6,4,53,,,,20,1.0,1.0,1.0,1,5,2011
0,7,33,226,7,5,4,29,,,,8,0.0,0.0,0.0,1,2,2011
0,8,39,527,8,6,10,50,,,,34,0.0,0.0,0.0,1,22,2011
0,8,55,356,8,4,9,36,,,,23,0.0,0.0,1.0,1,10,2011
0,9,49,1142,9,5,8,72,,,,17,1.0,1.0,1.0,1,6,2011
0,9,12,81,9,5,6,38,,,,6,0.0,0.0,0.0,1,2,2011
0,9,26,220,9,4,10,44,,,,5,1.0,1.0,1.0,1,3,2011
0,9,68,126,9,4,9,43,,,,15,1.0,1.0,1.0,1,8,2011
0,9,6,219,9,6,9,60,,,,2,0.0,0.0,0.0,1,1,2011
0,10,38,239,10,5,10,42,,,,10,1.0,1.0,1.0,1,6,2011
0,8,53,211,8,5,9,13,,,,7,1.0,1.0,1.0,1,7,2011
0,10,3,169,10,5,9,35,,,,7,0.0,0.0,0.0,1,1,2011
0,10,285,154,10,5,7,31,,,,4,0.0,0.0,0.0,1,4,2011
0,8,42,821,8,5,9,50,,,,50,0.0,1.0,1.0,1,9,2011
0,10,11,227,10,5,7,51,,,,10,0.0,0.0,0.0,1,6,2011
0,9,124,957,9,7,4,50,,,,16,1.0,1.0,1.0,1,9,2011
0,7,82,160,7,5,8,29,,,,81,1.0,1.0,1.0,1,55,2011
0,8,158,1138,8,4,10,45,525.0,7.0,7.0,44,0.0,0.0,0.0,1,1,2011
0,9,39,305,9,4,6,48,,,,6,0.0,1.0,1.0,1,3,2011
0,9,145,1613,9,6,7,49,,,,20,1.0,1.0,1.0,1,9,2011
0,10,50,443,10,5,8,35,,,,4,1.0,1.0,1.0,1,1,2011
0,12,12,231,12,4,4,41,168.0,7.0,4.0,8,0.0,0.0,0.0,1,2,2011
0,9,20,207,9,4,5,32,,,,5,0.0,0.0,0.0,1,2,2011
0,9,180,862,9,6,10,53,,,,1,0.0,1.0,1.0,1,29,2011
0,8,75,804,8,5,9,64,15364.0,57.0,103.0,4,0.0,1.0,1.0,1,2,2011
0,15,14,119,15,5,4,43,,,,2,0.0,0.0,0.0,1,1,2011
0,11,37,234,11,5,5,43,,,,5,0.0,0.0,0.0,1,3,2011
0,10,23,612,10,4,7,42,4379.0,22.0,28.0,19,0.0,0.0,0.0,1,5,2011
0,10,20,117,10,5,4,40,,,,6,1.0,1.0,1.0,1,3,2011
0,6,75,3078,6,6,4,49,,,,1,1.0,1.0,1.0,1,89,2011
0,6,16,155,6,4,8,34,,,,5,0.0,0.0,0.0,1,2,2011
0,7,11,207,7,5,4,63,,,,7,0.0,0.0,0.0,1,3,2011
0,7,32,132,7,5,10,44,,,,3,1.0,1.0,1.0,1,1,2011
0,10,32,487,10,5,4,58,,,,13,1.0,1.0,1.0,1,8,2011
0,5,24,385,5,6,6,44,,,,7,0.0,0.0,0.0,1,2,2011
0,6,21,211,6,5,6,53,,,,5,0.0,0.0,0.0,1,2,2011
0,12,17,719,12,5,4,48,,,,18,0.0,0.0,0.0,1,3,2011
0,7,23,191,7,4,10,35,53949.5,76.5,578.5,11,0.0,0.0,0.0,1,5,2011
0,11,28,196,11,4,9,49,4054.0,23.5,29.0,7,1.0,1.0,1.0,1,6,2011
0,5,13,1622,5,4,7,44,,,,12,0.0,0.0,0.0,1,4,2011
0,12,15,115,12,4,5,43,,,,18,1.0,1.0,1.0,1,10,2011
0,8,8,120,8,6,8,58,23730.0,57.0,350.0,4,0.0,0.0,0.0,1,3,2011
0,12,2,45,12,5,5,43,795.5,5.5,3.5,8,0.0,0.0,0.0,1,3,2011
0,7,20,208,7,4,8,42,,,,10,0.0,1.0,1.0,1,5,2011
0,7,116,2483,7,5,6,44,,,,8,0.0,0.0,0.0,1,2,2011
0,10,1,636,10,6,9,76,,,,2,0.0,0.0,1.0,1,2,2011
0,4,68,1334,4,6,4,39,,,,3,1.0,1.0,1.0,1,5,2011
0,10,1,103,10,5,7,29,,,,8,0.0,0.0,0.0,1,4,2011
0,9,3,99,9,5,9,54,,,,8,0.0,0.0,0.0,1,1,2011
0,5,157,311,5,4,10,39,,,,6,0.0,0.0,0.0,1,2,2011
0,6,158,291,6,5,5,35,,,,1,0.0,0.0,0.0,1,1,2011
0,6,272,2501,6,6,9,39,40212.0,73.0,137.0,86,0.0,0.0,0.0,1,38,2011
0,11,86,2201,11,5,5,40,,,,4,0.0,0.0,0.0,1,2,2011
0,9,4,610,9,5,10,29,3685.0,22.0,28.0,7,0.0,0.0,0.0,1,4,2011
0,10,45,66,10,4,5,37,,,,3,0.0,0.0,0.0,1,2,2011
0,10,35,520,10,5,4,48,,,,6,1.0,1.0,1.0,1,1,2011
0,6,168,805,74,5,7,52,,,,9,0.0,0.0,0.0,1,5,2011
0,8,322,1733,86,6,5,67,,,,18,0.0,0.0,0.0,1,7,2011
0,7,3,53,7,4,7,50,28186.0,58.0,113.0,15,1.0,1.0,1.0,1,10,2011
0,9,0,57,36,4,8,40,,,,8,1.0,1.0,1.0,1,5,2011
0,12,142,964,73,5,10,65,,,,9,0.0,0.0,0.0,1,4,2011
0,8,10,466,8,5,8,37,,,,16,0.0,0.0,0.0,1,6,2011
0,8,6,149,8,4,8,36,27.0,3.0,1.0,13,0.0,0.0,0.0,1,7,2011
0,8,75,845,52,5,6,46,,,,50,1.0,1.0,1.0,1,21,2011
0,12,28,1561,12,6,9,65,,,,14,0.0,0.0,0.0,1,4,2011
0,8,25,256,92,5,10,27,,,,5,1.0,1.0,1.0,1,2,2011
0,9,33,594,9,5,6,42,914.0,16.0,19.0,9,0.0,0.0,0.0,1,7,2011
0,8,2,107,8,5,9,49,,,,9,0.0,0.0,0.0,1,4,2011
0,8,19,105,8,5,10,54,,,,5,0.0,0.0,1.0,1,3,2011
0,7,38,423,79,5,8,49,,,,8,0.0,0.0,0.0,1,2,2011
0,7,12,293,7,5,4,47,,,,11,0.0,0.0,0.0,1,5,2011
0,10,67,418,89,5,7,53,,,,10,1.0,1.0,1.0,1,3,2011
0,9,72,427,100,5,5,52,,,,3,0.0,0.0,0.0,1,1,2011
0,8,8,471,70,6,7,49,,,,18,1.0,1.0,1.0,1,9,2011
0,9,2,84,76,4,6,47,,,,7,0.0,0.0,0.0,1,1,2011
0,9,57,617,89,4,10,49,,,,20,0.0,0.0,0.0,1,10,2011
0,12,1,230,87,5,8,47,1759.0,14.0,16.0,11,0.0,0.0,0.0,1,6,2011
0,9,52,785,77,4,10,41,,,,26,0.0,0.0,0.0,1,10,2011
0,11,49,392,11,5,8,41,,,,17,0.0,0.0,1.0,1,8,2011
0,7,13,466,77,5,4,45,,,,10,0.0,0.0,0.0,1,3,2011
0,7,5,241,63,5,7,49,,,,4,0.0,0.0,0.0,1,1,2011
0,9,5,124,71,6,4,37,,,,13,0.0,0.0,0.0,1,4,2011
0,8,5,70,68,4,7,52,,,,21,1.0,1.0,1.0,1,10,2011
0,10,0,105,67,5,7,56,,,,9,0.0,0.0,0.0,1,2,2011
0,7,33,634,68,6,10,45,,,,30,1.0,1.0,1.0,1,9,2011
0,10,129,359,95,5,5,46,,,,7,1.0,1.0,1.0,1,4,2011
0,8,52,768,43,6,8,50,,,,41,1.0,1.0,1.0,1,16,2011
0,10,34,326,68,5,7,52,,,,42,0.0,0.0,1.0,1,23,2011
0,11,60,983,104,5,4,37,,,,17,1.0,1.0,1.0,1,8,2011
0,10,143,435,89,5,7,33,,,,39,1.0,1.0,1.0,1,16,2011
0,8,25,634,47,6,10,44,,,,58,1.0,1.0,1.0,1,27,2011
0,9,17,330,112,4,9,54,,,,5,0.0,1.0,1.0,1,2,2011
0,8,51,164,78,4,9,57,3309.0,24.0,37.5,6,1.0,1.0,1.0,1,3,2011
0,10,55,220,100,6,8,50,,,,8,0.0,0.0,0.0,1,3,2011
0,7,68,409,97,5,8,47,,,,2,0.0,0.0,0.0,1,1,2011
0,7,15,321,69,5,7,34,,,,10,0.0,0.0,0.0,1,5,2011
0,8,37,369,54,5,9,45,,,,2,0.0,0.0,0.0,1,1,2011
0,10,34,983,89,5,9,32,,,,18,1.0,1.0,1.0,1,8,2011
0,7,7,496,66,5,6,52,,,,14,0.0,0.0,0.0,1,5,2011
