,title_length,altmetric,num_times_cited,abstract_length,page_length,fig_count,ref_cnt,mean_author_citations,mean_h_index,mean_i10_index,num_authors,top20,top50,top100,other,num_insitutions,year
0,5,113,82,24,5,10,50,,,,16,0.0,0.0,0.0,1,5,2016
0,8,54,41,36,5,5,47,,,,6,0.0,0.0,0.0,1,2,2016
0,7,501,62,36,5,4,24,,,,15,1.0,1.0,1.0,1,6,2016
0,12,562,219,24,5,10,51,,,,53,0.0,0.0,0.0,1,11,2016
0,7,128,73,30,4,4,36,,,,6,0.0,0.0,0.0,1,2,2016
0,8,300,221,30,7,6,55,,,,74,1.0,1.0,1.0,1,46,2016
0,10,120,11,34,4,7,45,,,,5,0.0,0.0,0.0,1,3,2016
0,8,62,48,23,5,5,83,,,,15,0.0,0.0,0.0,1,6,2016
0,10,1392,175,28,5,4,36,,,,20,0.0,0.0,0.0,1,1,2016
0,10,108,53,18,5,9,59,,,,7,0.0,0.0,0.0,1,2,2016
0,10,39,24,35,5,8,37,,,,17,0.0,1.0,1.0,1,7,2016
0,11,214,32,30,4,9,59,,,,24,1.0,1.0,1.0,1,8,2016
0,11,565,64,30,5,6,54,,,,14,0.0,0.0,0.0,1,12,2016
0,6,1132,114,46,7,8,48,,,,75,1.0,1.0,1.0,1,48,2016
0,11,701,239,54,5,7,42,,,,79,1.0,1.0,1.0,1,63,2016
0,12,30,31,31,5,9,55,,,,10,0.0,0.0,0.0,1,6,2016
0,6,82,99,28,4,7,67,,,,7,0.0,0.0,0.0,1,1,2016
0,5,67,136,27,4,10,69,,,,3,0.0,0.0,0.0,1,2,2016
0,11,84,58,25,5,7,71,,,,6,0.0,0.0,0.0,1,4,2016
0,8,144,106,36,6,4,57,,,,27,0.0,1.0,1.0,1,13,2016
0,6,242,179,32,6,8,58,,,,85,1.0,1.0,1.0,1,31,2016
0,9,112,232,23,5,4,51,,,,6,0.0,0.0,0.0,1,2,2016
0,7,404,94,33,5,8,71,,,,52,1.0,1.0,1.0,1,14,2016
0,7,103,192,21,4,8,51,,,,7,1.0,1.0,1.0,1,2,2016
0,9,146,71,30,4,10,44,,,,19,0.0,0.0,0.0,1,2,2016
0,8,413,139,24,5,4,55,,,,11,1.0,1.0,1.0,1,7,2016
0,8,86,50,22,5,6,65,,,,8,0.0,0.0,0.0,1,6,2016
0,10,69,138,19,5,6,68,,,,8,0.0,0.0,0.0,1,4,2016
0,9,3043,600,31,6,10,40,,,,28,0.0,0.0,0.0,1,4,2016
0,12,1854,23,35,4,6,31,,,,9,0.0,1.0,1.0,1,5,2016
0,10,910,79,33,7,4,130,,,,26,,,,1,33,2016
0,10,119,100,39,5,5,59,,,,10,0.0,0.0,0.0,1,6,2016
0,3,434,200,49,5,4,65,,,,9,1.0,1.0,1.0,1,3,2016
0,8,926,3257,29,6,5,40,,,,80,1.0,1.0,1.0,1,60,2016
0,9,180,146,9,5,10,54,,,,19,0.0,0.0,0.0,1,10,2016
0,9,1324,266,27,5,9,72,,,,20,1.0,1.0,1.0,1,6,2016
0,11,170,112,14,4,8,47,,,,10,1.0,1.0,1.0,1,3,2016
0,10,34,58,34,5,5,74,,,,7,0.0,0.0,0.0,1,1,2016
0,9,33,17,21,4,9,52,,,,2,0.0,0.0,0.0,1,2,2016
0,10,32,43,33,5,8,47,,,,3,0.0,0.0,0.0,1,1,2016
0,9,859,95,57,4,4,62,,,,17,1.0,1.0,1.0,1,14,2016
0,10,55,53,26,4,6,42,,,,4,0.0,0.0,0.0,1,1,2016
0,9,193,36,44,4,4,75,,,,18,0.0,0.0,1.0,1,7,2016
0,8,81,71,30,5,6,52,,,,7,0.0,0.0,1.0,1,2,2016
0,10,364,118,32,5,6,59,,,,12,0.0,1.0,1.0,1,9,2016
0,9,2546,204,51,5,6,58,,,,17,0.0,0.0,0.0,1,7,2016
0,7,57,57,59,5,5,41,,,,2,0.0,0.0,0.0,1,1,2016
0,8,51,106,20,4,10,83,,,,6,0.0,0.0,0.0,1,1,2016
0,12,401,188,43,5,6,47,,,,53,1.0,1.0,1.0,1,41,2016
0,9,63,112,22,5,6,85,,,,14,0.0,0.0,0.0,1,5,2016
0,8,168,178,27,5,9,43,,,,26,0.0,0.0,0.0,1,11,2016
0,7,2236,630,43,7,10,40,,,,12,1.0,1.0,1.0,1,7,2016
0,8,291,95,50,8,5,79,,,,99,0.0,1.0,1.0,1,6,2016
0,10,466,320,40,5,5,73,,,,34,0.0,0.0,0.0,1,28,2016
0,10,222,102,37,5,9,57,,,,2,0.0,1.0,1.0,1,1,2016
0,7,491,373,41,6,7,88,,,,301,1.0,1.0,1.0,1,193,2016
0,10,186,34,32,5,6,27,,,,7,0.0,0.0,0.0,1,5,2016
0,9,126,66,16,5,5,58,,,,20,1.0,1.0,1.0,1,8,2016
0,12,81,183,39,6,10,60,,,,14,0.0,1.0,1.0,1,7,2016
0,9,295,166,46,4,7,36,,,,31,0.0,0.0,0.0,1,21,2016
0,8,595,202,56,5,5,44,,,,16,0.0,0.0,0.0,1,11,2016
0,11,135,77,40,5,4,34,,,,24,1.0,1.0,1.0,1,3,2016
0,9,83,55,54,5,8,46,,,,5,0.0,1.0,1.0,1,4,2016
0,8,49,114,34,4,9,35,,,,14,1.0,1.0,1.0,1,7,2016
0,11,67,76,50,5,5,60,,,,12,0.0,0.0,0.0,1,3,2016
0,10,134,81,49,5,6,58,,,,10,0.0,0.0,1.0,1,2,2016
0,9,45,141,39,5,5,50,,,,24,0.0,0.0,1.0,1,10,2016
0,8,128,98,26,5,9,45,,,,4,1.0,1.0,1.0,1,1,2016
0,11,92,63,37,5,9,56,,,,18,0.0,0.0,0.0,1,6,2016
0,9,52,284,16,5,7,40,,,,9,0.0,0.0,0.0,1,4,2016
0,9,501,288,33,4,5,24,,,,10,0.0,0.0,0.0,1,6,2016
0,13,339,88,26,5,4,66,,,,20,1.0,1.0,1.0,1,7,2016
0,5,123,129,18,6,8,47,,,,13,1.0,1.0,1.0,1,4,2016
0,9,119,359,36,7,10,41,,,,37,0.0,0.0,0.0,1,13,2016
0,9,115,159,18,5,4,66,,,,8,0.0,0.0,0.0,1,2,2016
0,9,351,106,48,7,7,46,,,,16,1.0,1.0,1.0,1,1,2016
0,12,166,76,22,6,8,81,,,,8,0.0,0.0,0.0,1,4,2016
0,8,44,81,11,5,10,56,,,,18,0.0,0.0,0.0,1,9,2016
0,9,99,144,46,5,10,51,,,,12,0.0,0.0,1.0,1,4,2016
0,11,75,263,36,4,8,61,,,,4,1.0,1.0,1.0,1,3,2016
0,6,76,70,30,4,10,48,,,,4,0.0,0.0,0.0,1,1,2016
0,8,264,94,73,4,4,46,,,,13,1.0,1.0,1.0,1,9,2016
0,8,144,105,56,6,6,94,,,,7,1.0,1.0,1.0,1,6,2016
0,7,50,89,37,5,10,78,,,,6,0.0,0.0,0.0,1,2,2016
0,8,212,78,35,4,5,62,,,,12,0.0,0.0,0.0,1,4,2016
0,8,174,32,54,5,7,37,,,,3,1.0,1.0,1.0,1,3,2016
0,7,573,412,42,5,5,39,,,,20,0.0,0.0,0.0,1,11,2016
0,10,921,449,47,7,5,55,,,,88,0.0,1.0,1.0,1,48,2016
0,7,874,185,39,5,6,59,,,,64,0.0,0.0,0.0,1,49,2016
0,11,92,70,28,5,4,45,,,,7,1.0,1.0,1.0,1,2,2016
0,9,95,37,37,5,6,45,,,,4,0.0,0.0,0.0,1,1,2016
0,9,168,51,31,5,6,41,,,,13,1.0,1.0,1.0,1,5,2016
0,11,1669,230,59,5,5,33,,,,5,1.0,1.0,1.0,1,2,2016
0,8,234,266,27,5,10,65,,,,45,0.0,0.0,1.0,1,27,2016
0,8,44,183,60,5,5,50,,,,23,1.0,1.0,1.0,1,9,2016
0,9,102,82,28,5,4,49,,,,4,0.0,0.0,0.0,1,1,2016
0,2,125,127,38,5,4,44,,,,4,1.0,1.0,1.0,1,3,2016
0,9,171,169,54,5,8,59,,,,3,0.0,0.0,0.0,1,2,2016
0,8,210,64,35,5,9,53,,,,10,1.0,1.0,1.0,1,3,2016
0,9,3497,457,35,6,6,78,,,,2,0.0,1.0,1.0,1,2,2016
0,9,223,386,47,5,4,102,,,,10,0.0,0.0,0.0,1,4,2016
0,9,384,173,35,4,10,47,,,,16,0.0,0.0,1.0,1,7,2016
0,10,126,176,40,4,8,110,,,,30,0.0,0.0,0.0,1,14,2016
0,9,41,44,62,5,10,47,,,,18,0.0,0.0,0.0,1,10,2016
0,8,49,63,42,6,10,50,,,,5,1.0,1.0,1.0,1,2,2016
0,9,352,44,52,5,7,49,,,,5,0.0,0.0,1.0,1,7,2016
0,11,171,82,23,5,9,73,,,,6,1.0,1.0,1.0,1,5,2016
0,7,150,114,61,4,7,77,,,,43,0.0,0.0,0.0,1,16,2016
0,9,139,118,36,5,5,45,,,,8,0.0,0.0,0.0,1,4,2016
0,10,62,56,36,4,4,55,,,,18,1.0,1.0,1.0,1,9,2016
0,11,813,57,33,5,8,28,,,,43,1.0,1.0,1.0,1,9,2016
0,8,39,39,33,5,5,35,,,,7,0.0,0.0,0.0,1,2,2016
0,10,61,96,34,5,6,61,,,,14,0.0,0.0,0.0,1,7,2016
0,10,181,55,27,5,5,79,,,,6,0.0,0.0,0.0,1,2,2016
0,9,486,150,45,5,8,48,,,,28,0.0,0.0,0.0,1,9,2016
0,10,133,55,55,4,9,55,,,,7,0.0,0.0,0.0,1,1,2016
0,9,58,52,58,4,8,54,,,,13,0.0,0.0,0.0,1,7,2016
0,8,849,638,31,5,10,50,,,,103,0.0,1.0,1.0,1,44,2016
0,11,432,88,47,5,8,65,,,,11,0.0,0.0,0.0,1,6,2016
0,9,39,58,49,5,10,41,,,,20,0.0,0.0,0.0,1,8,2016
0,7,285,143,28,6,6,31,,,,19,0.0,0.0,0.0,1,8,2016
0,10,1366,140,46,4,7,43,,,,22,1.0,1.0,1.0,1,17,2016
0,8,169,252,40,5,10,76,,,,20,0.0,0.0,0.0,1,6,2016
0,9,259,152,51,5,7,63,,,,40,0.0,1.0,1.0,1,25,2016
0,6,853,52,38,4,5,34,,,,7,0.0,0.0,0.0,1,2,2016
0,7,1899,576,51,5,9,50,,,,13,0.0,0.0,0.0,1,4,2016
0,11,85,56,83,5,7,40,,,,18,0.0,0.0,0.0,1,3,2016
0,11,39,110,42,4,8,66,,,,7,0.0,0.0,0.0,1,1,2016
0,9,303,247,57,5,8,50,,,,16,1.0,1.0,1.0,1,12,2016
0,7,266,101,59,5,7,55,,,,39,0.0,0.0,0.0,1,19,2016
0,9,1582,634,46,6,8,56,,,,18,0.0,0.0,0.0,1,6,2016
0,12,3129,1794,24,5,10,59,,,,20,0.0,0.0,0.0,1,2,2016
0,9,103,260,45,5,7,36,,,,11,0.0,0.0,0.0,1,3,2016
0,9,149,148,30,5,8,84,,,,10,0.0,0.0,0.0,1,8,2016
0,7,85,113,85,6,10,60,,,,138,1.0,1.0,1.0,1,70,2016
0,12,53,104,54,5,8,60,,,,14,0.0,0.0,0.0,1,5,2016
0,9,487,777,24,5,6,45,,,,7,0.0,0.0,0.0,1,3,2016
0,8,64,34,33,5,5,53,,,,12,0.0,0.0,0.0,1,8,2016
0,10,124,206,45,5,10,55,,,,6,0.0,1.0,1.0,1,7,2016
0,6,105,293,55,5,6,53,,,,12,0.0,0.0,0.0,1,7,2016
